worms						Makushok, V.M. 1986. Lumpenidae. p. 1126-1129. In P.J.P. Whitehead, M.-L. Bauchot, J.-C. Hureau, J. Nielsen and E. Tortonese (eds.) Fishes of the North-eastern Atlantic and the Mediterranean. UNESCO, Paris. Vol. 3.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Makushok, V.M. 1986. Pholididae. p. 1124-1125. In P.J.P. Whitehead, M.-L. Bauchot, J.-C. Hureau, J. Nielsen and E. Tortonese (eds.) Fishes of the North-eastern Atlantic and the Mediterranean. UNESCO, Paris. Vol. 3.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Makushok, V.M. 1986. Stichaeidae. p. 1122-1123. In P.J.P. Whitehead, M.-L. Bauchot, J.-C. Hureau, J. Nielsen and E. Tortonese (eds.) Fishes of the North-eastern Atlantic and the Mediterranean. UNESCO, Paris. Vol. 3.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Man, H.S.H and I.J. Hodgkiss. 1977. Studies on the ichthyo-fauna in Plover Cove Reservoir, Hong Kong: feeding and food relations. J. Fish Biol. 11(1):1-13.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Man, S.H. and I.J. Hodgkiss. 1981. Hong Kong freshwater fishes. Urban Council, Wishing Printing Company, Hong Kong, 75 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Marais, J.F.K. 1976. The nutritional ecology of mullets in the Swartkops estuary. PhD thesis, University of Port Elizabeth, Port Elizabeth.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Markle, D.F. and J.-C. Quéro. 1984. Alepocephalidae (including Bathylaconidae, Bathyprionidae). p. 228-253. In P.J.P. Whitehead, M.-L. Bauchot, J.-C. Hureau, J. Nielsen and E. Tortonese (eds.) Fishes of the North-eastern Atlantic and the Mediterranean. UNESCO, Paris. Vol. 1.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Markle, D.F. and Y.I. Sazanov. 1990. Alepocephalidae. p. 246-264. In J.C. Quero, J.C. Hureau, C. Karrer, A. Post and L. Saldanha (eds.) Check-list of the fishes of the eastern tropical Atlantic (CLOFETA). JNICT, Lisbon; SEI, Paris; and UNESCO, Paris. Vol. 1.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Marnane, M.J. and D.R. Bellwood. 2002. Diet and norturnal foraging in cardinalfishes (Apogonidae) at One Tree Reef, Great Barrier Reef, Australia. Mar. Ecol. Prog. Ser. 231:261-268.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Marshall, N.B. and J.C. Staiger. 1975. Aspects of the structure, relationships, and biology of the deep-sea fish <i>Ipnops murrayi</i> (family Bathypteroidae). Bull. Mar. Sci. 25(1):101-111.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Martell, D.J. and G. McClelland. 1994. Diets of sympatric flatfishes, <i>Hippoglossoides platessoides, Pleuronectes ferrugineus, Pleuronectes americanus</i>, from Sable Island Bank, Canada. J. Fish Biol. 44(5):821-848.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Martin-Bergmann, K.A. and H. Gee. 1985. The central mudminnow, <i>Umbra limi</i>, a habitat specialist and resource generalist. Can. J. Zool. 63:1753-1764.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Martin, F.D. 1984. Diets of four sympatric species of <i>Etheostoma</i> (Pisces: Percidae) from southern Indiana: interspecific and intraspecific multiple comparisons. Environ. Biol. Fish. 11(2):113-120.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Martini, F.H. 1998. The ecology of hagfishes. p. 57-77. In J.M. Jørgensen, J.P. Lomholt, R.E. Weber and H. Malte. The biology of hagfishes. Chapman & Hall, London. 578p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Martin, K.L.M. and C.R. Bridges. 1999. Respiration in water and air. p. 54-78. In M.H. Horn, K.L.M. Martin and M.A. Chotkowski (eds.) Intertidal fishes. Life in two worlds. Academic Press. 399 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Mason, W.T. and J.P. Clugston. 1993. Foods of the gulf sturgeon in the Suwannee River, Florida. Trans. Am. Fish. Soc. 122(3):378-385.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Masuda, H. and G.R. Allen. 1993. Meeresfische der Welt - Groß-Indopazifische Region. Tetra Verlag, Herrenteich, Melle. 528 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Matallanas, J., M. Carrasson and M. Casadevall. 1993. Observations on the feeding habits of the narrow mouthed cat shark <i>Schroederichthys bivius</i> (Chondrichthyes, Scyliorhinidae) in the Beagle Channel. Cybium 17(1):55-61.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Matsumoto, K., M. Kohda and Y. Yanagisawa. 1999. Size-dependent feeding association of two wrasses (genus <i>Pseudolabrus</i>) with the morwong, <i>Goniistius zonatus</i>. Ichthyol. Res. 46(1):57-65.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Matsuura, K. 2001. Balistidae. Triggerfishes. p. 3911-3928. In K.E. Carpenter and V. Niem (eds.) FAO species identification guide for fishery purposes. The living marine resources of the Western Central Pacific. Vol. 6. Bony fishes part 4 (Labridae to Latimeriidae), estuarine crocodiles. FAO, Rome.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Mauchline, J. and J.D.M. Gordon. 1983. Diets of clupeoid, stomiatoid and salmonoid fish of the Rockall Trough, northeastern Atlantic ocean. Mar. Biol. 77:67-78.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Mauchline, J. and J.D.M. Gordon. 1984. Diets and bathymetric distributions of the macrourid fish of the Rockall Trough, northeastern Atlantic Ocean. Mar. Biol. 81:107-121.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Mauchline, J. and J.D.M. Gordon. 1984. Occurrence and feeding of berycomorphid and percomorphid teleost fish in the Rockall Trough. J. Cons. Int. Explor. Mer. 41:239-247.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Maugé, L.A. 1986. Gobiidae. p. 358-388. In J. Daget, J.-P. Gosse and D.F.E. Thys van den Audenaerde (eds.) Check-list of the freshwater fishes of Africa (CLOFFA). ISNB, Brussels; MRAC, Tervuren; and ORSTOM, Paris. Vol. 2.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						May, J.L. and J.G.H. Maxwell. 1986. Trawl fish from temperate waters of Australia. CSIRO Division of Fisheries Research, Tasmania. 492 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Mazzola, A., L. Lopiano, G. Sarà and G. D’ Anna. 1993. Sistemi di pesca, cattura ed abitudini alimentary de <i>Seriola dumerili</i> (Risso 1810). Natur. Sicil. 16, 137-148.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Mazzola, A., L. Lopiano, T. la Rosa and G. Sarà. 1999. Diel feeding habits of juveniles of <i>Mullus surmuletus</i> (Linnaeus, 1758) in the lagoon of the Stagone di Marsala (Western Sicily, Italy). J. Appl. Ichthyol. 15:143-148.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						McAllister, D.E., M.E. Anderson and J.G. Hunter. 1981. Deep-water eelpouts, Zoarcidae, from Arctic Canada and Alaska. Can. J. Fish. Aquat. Sci. 38(7):821-839.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						McClure, M.M., P.B. McIntyre and A.R. McCune. 2006. Notes on the natural diet and habitat of eight danionin fishes, including the zebrafish <i>Danio rerio</i>. J. Fish Biol. 69:553-570.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						McEachran, J.D. and K.A. Dunn. 1998. Phylogenetic analysis of skates, a morphologically conservative clade of elasmobranchs (Chondrichthyes: Rajidae). Copeia 1998(2):271-290.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						McKay, R.J. 1992. FAO Species Catalogue. Vol. 14. Sillaginid fishes of the world (family Sillaginidae). An annotated and illustrated catalogue of the sillago, smelt or Indo-Pacific whiting species known to date. Rome: FAO. FAO Fish. Synop. 125(14):87p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						McKee, P.M. and B.J. Parker. 1982. The distribution, biology, and status of the fishes <i>Campostoma anomalum, Clinostomus elongatus, Notropis photogenis</i> (Cyprinidae), and <i>Fundalus notatus</i> (Cyprinidontidae) in Canada. Cad. J. Zool. 60:1347-1358.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Mc Kenna, J.E. Jr. 1991. Trophic relationships within the Antarctic demersal fish community of South Georgia Island. Fish. Bull. 89:643-654.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Medina, M., M. Araya and C. Vega. 2004. Alimentación y relaciones tróficas de peces costeros de la zona norte de Chile. Invest. Mar. 32(1):33-47.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Menon, A.G.K. 1984. Cynoglossidae. In W. Fischer and G. Bianchi (eds.) FAO species identification sheets for fishery purposes. Western Indian Ocean fishing area 51. Vol. 2.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Meredith, S. 2011. Temporal trends in the age distribution and feeding habits of wrymouth fish (<i>Cryptacanthodes maculatus</i>) in eastern Maine. Undergraduate Thesis. University of Maine at Machias. 23 p., plus figures.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Merrett, N.G. and N.B. Marshall. 1981. Observations on the ecology of deep-sea bottom-living fishes collected off northwest Africa (08°-27°N). Prog. Oceanogr. 9:185-244.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
